SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.0002040006847892073,8,3,30,28,1,14,0
"(3,13)-(3,14)",6.671892205378782e-09,2,10,1,33,29,17,0
"(3,13)-(3,16)",0.3652255982160568,6,2,8,1,14,43,0
"(4,3)-(4,69)",4.38664160551383e-08,6,14,28,3,8,19,0
"(4,9)-(4,12)",0.00010879019782805699,15,12,16,9,2,14,0
"(4,43)-(4,49)",3.2988818924814534e-11,1,29,2,10,9,12,0
"(4,43)-(4,56)",1.943054050990156e-09,9,14,15,2,1,25,0
"(4,50)-(4,56)",2.981925888434489e-05,12,1,2,39,8,9,0
"(4,51)-(4,52)",9.313116038356384e-05,1,2,33,8,27,22,0
"(7,3)-(7,66)",50.05229115486145,8,28,9,14,30,3,0
"(7,12)-(7,46)",1.4223741975905035e-09,26,42,33,1,27,8,0
"(7,16)-(7,46)",4.57446390100813e-05,37,2,15,8,11,41,0
"(7,40)-(7,46)",3.1820391654946434e-05,12,18,15,20,11,14,0
"(7,44)-(7,45)",0.03033057728316635,7,21,12,4,31,1,1
"(7,50)-(7,56)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(7,50)-(7,66)",3.787457014681195e-07,6,8,2,3,48,43,0
"(7,57)-(7,66)",12.67872303724289,2,12,14,8,1,15,0
"(7,58)-(7,62)",38.679781556129456,1,2,20,4,8,33,0
