SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(7,21)-(7,67)",5.975307004746355e-06,28,3,15,13,14,2,0
"(7,24)-(7,32)",9.936393929876886e-08,1,29,4,7,2,12,0
"(7,24)-(7,39)",0.02195646957261488,50,2,1,3,25,43,0
"(7,33)-(7,34)",86.2690806388855,1,4,2,7,12,45,0
"(7,35)-(7,39)",51.518017053604126,1,29,7,12,2,45,0
"(7,45)-(7,51)",99.99510049819946,2,1,21,29,43,8,1
"(7,46)-(7,50)",5.166874150752676e-08,24,1,4,12,2,9,0
"(7,57)-(7,63)",84.22953486442566,1,19,12,32,45,7,1
"(7,57)-(7,67)",28.065431118011475,43,2,1,29,27,21,0
"(7,58)-(7,62)",1.053945125617517e-08,24,1,2,4,7,9,0
"(7,64)-(7,65)",8.441719822538917e-21,29,1,12,32,45,2,0
"(7,66)-(7,67)",0.0002365138016102719,29,1,12,7,45,32,29
