SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,19)-(7,59)",0.02519022091291845,26,8,11,1,40,37,0
"(2,23)-(7,59)",0.00022189069568412378,8,40,4,42,26,1,0
"(10,3)-(13,43)",0.0013987120837555267,8,30,1,6,4,35,0
"(11,11)-(11,15)",3.321598638500456e-11,14,15,4,13,1,2,0
"(13,10)-(13,19)",1.0182035481420826e-05,1,2,17,10,29,33,0
"(13,10)-(13,43)",0.008489041647408158,14,6,3,15,13,1,6
"(13,20)-(13,43)",0.19645174033939838,6,3,35,14,1,10,0
"(13,21)-(13,24)",2.7822454409798247e-09,21,1,2,29,8,7,0
"(13,25)-(13,42)",1.324546243995428,2,1,6,8,4,17,0
"(13,26)-(13,34)",1.073335406266548e-19,2,1,33,29,8,12,0
"(13,35)-(13,41)",2.2918607012201164e-07,2,8,1,33,17,25,0
