SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,44)-(2,45)",0.036770448787137866,22,24,1,4,40,28,0
"(2,44)-(2,66)",6.166541766106093e-05,32,28,15,12,14,8,0
"(2,49)-(2,66)",0.00020636662156903185,14,19,28,2,3,8,0
"(2,50)-(2,55)",1.2986550328625323e-14,1,10,29,4,24,2,0
"(2,56)-(2,57)",1.5890469384771677e-06,1,24,4,22,10,40,0
"(4,13)-(6,60)",0.0032155363442143425,26,8,11,40,1,37,0
"(5,4)-(5,58)",0.2800729824230075,14,8,27,13,3,28,0
"(5,5)-(5,52)",0.10585634736344218,14,3,19,6,13,1,0
"(5,6)-(5,11)",9.097114001176484e-15,1,22,4,2,10,21,0
"(5,12)-(5,13)",1.8056825012990885e-05,4,1,22,21,50,12,0
"(5,53)-(5,54)",1.0672389612881978e-13,1,10,29,24,32,2,0
"(5,55)-(5,57)",0.005459828389575705,1,29,32,10,2,24,0
"(11,12)-(21,35)",3.2077667810881394e-05,26,40,11,37,8,1,0
"(21,19)-(21,34)",3.314364676043624e-05,1,12,2,50,4,3,0
"(21,20)-(21,27)",8.401434904919814e-21,2,1,29,33,24,8,0
"(21,28)-(21,30)",3.4032211727527684e-12,2,1,29,8,21,43,0
"(27,15)-(27,21)",2.2831866605677043e-11,29,10,1,2,7,4,0
"(27,15)-(27,48)",94.77612376213074,46,20,13,39,48,22,43
"(27,22)-(27,30)",73.8588035106659,19,27,1,7,2,21,0
"(27,23)-(27,29)",0.049453770043328404,24,4,12,1,14,45,0
"(27,28)-(27,29)",0.0002916145376730128,19,7,28,1,8,21,0
