SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,5)-(20,52)",23.478050529956818,21,11,26,8,12,36,0
"(13,11)-(17,14)",0.42532719671726227,26,11,1,46,3,17,0
"(15,7)-(17,14)",0.27519266586750746,11,18,20,49,12,16,0
"(15,25)-(15,26)",19.48016583919525,5,16,15,49,11,10,0
"(16,40)-(17,13)",99.69741106033325,46,14,13,24,15,3,0
"(17,9)-(17,12)",20.676515996456146,2,1,4,22,6,30,0
"(18,5)-(20,52)",2.4916316232470592e-08,30,16,11,36,20,18,0
"(18,16)-(18,22)",1.0073526901521745e-06,5,16,45,4,1,35,0
"(18,20)-(18,21)",99.99426603317261,7,21,4,1,19,29,7
"(20,19)-(20,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(20,19)-(20,45)",0.5551833193749189,2,1,49,30,16,14,0
"(20,34)-(20,35)",3.665123209472382e-14,1,2,10,14,29,17,0
"(20,36)-(20,40)",1.3538732634987838e-08,12,1,39,4,18,15,0
