SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(18,75)",47.91027903556824,21,8,36,11,28,26,0
"(16,11)-(16,22)",1.2750571608201484e-12,26,1,10,17,2,3,0
"(16,17)-(16,22)",99.99270439147949,20,11,1,44,10,31,9
"(16,21)-(16,22)",19.158490002155304,2,1,29,7,31,4,0
"(17,5)-(18,75)",3.803643869055434e-11,30,36,11,16,26,21,0
"(17,16)-(17,18)",99.98452663421631,5,16,10,35,4,1,0
"(18,42)-(18,56)",6.948465210775079e-16,1,4,29,10,2,24,0
"(18,42)-(18,68)",0.5551833193749189,2,1,49,30,16,14,0
"(18,57)-(18,58)",6.948465210775079e-16,1,4,29,10,2,24,0
"(18,59)-(18,63)",2.4659041475416643e-07,4,1,24,22,31,39,0
