SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,13)-(15,61)",2.9352437147522892e-08,14,13,8,25,19,48,0
"(15,34)-(15,44)",4.656308922140922e-21,29,21,2,43,1,7,0
"(15,34)-(15,46)",0.0012804412108380347,43,10,1,17,2,29,0
"(15,54)-(15,60)",0.00012148291261837585,29,32,43,21,7,2,0
"(17,12)-(25,35)",3.354188322646223e-05,26,40,11,37,8,1,0
"(17,15)-(25,35)",5.150317061719534e-07,26,11,40,37,1,22,0
"(18,3)-(25,35)",2.347351983189583,8,11,26,40,12,37,0
"(25,3)-(25,13)",1.7221438166186772e-16,10,29,1,2,7,43,0
"(25,3)-(25,35)",6.639460252699791e-05,3,13,35,10,26,19,0
"(28,3)-(28,74)",0.0030749750294489786,6,8,14,30,4,15,0
"(28,23)-(28,24)",100.0,7,21,27,4,35,45,21
"(28,32)-(28,38)",5.217483668278891e-14,2,1,29,10,33,7,0
"(28,32)-(28,74)",0.003733217454282567,3,28,19,23,15,14,0
