SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,15)-(7,59)",0.02519022091291845,26,8,11,1,40,37,0
"(2,19)-(7,59)",7.278549674083479e-06,26,42,8,40,1,33,0
"(3,3)-(7,59)",2.5124782254692946e-07,11,1,8,26,20,22,0
"(3,9)-(3,11)",0.0008266541044577025,14,2,1,29,4,7,0
"(9,24)-(9,33)",7.710593059507262e-20,2,1,29,10,17,33,0
"(9,24)-(9,76)",0.25744433514773846,8,6,30,22,4,28,0
"(9,38)-(9,76)",99.93036985397339,2,4,1,14,8,6,0
"(9,39)-(9,47)",7.465803321892077e-15,2,29,1,33,21,7,0
"(9,59)-(9,72)",2.766952778010534e-08,48,33,2,8,1,43,0
"(9,59)-(9,74)",4.336201772093773,6,3,30,8,2,4,0
"(9,66)-(9,67)",7.3169699466024696e-09,2,10,33,1,17,29,0
