SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,63)",0.0011546168025233783,30,8,21,12,2,11,0
"(3,9)-(3,23)",4.71292560533243e-08,2,26,17,1,10,14,0
"(3,11)-(3,23)",0.0022015357899363153,33,3,1,10,26,7,0
"(3,15)-(3,23)",99.94792342185974,43,10,1,35,13,4,43
"(3,16)-(3,19)",6.297215122685884e-05,1,2,12,5,7,4,0
"(3,17)-(3,18)",1.7090120985052693e-09,2,24,1,7,5,4,0
"(3,21)-(3,22)",91.5589988231659,7,21,2,27,12,45,0
"(4,37)-(4,51)",2.751975947470897e-10,1,10,4,2,29,31,0
"(4,37)-(4,63)",1.6129149124026299,14,3,30,1,6,9,0
"(4,52)-(4,53)",1.1268495369172072e-15,29,1,45,10,2,4,0
