SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,74)",0.8061595261096954,8,9,3,30,37,34,0
"(3,24)-(3,25)",6.671879715369755e-09,2,10,1,33,29,17,0
"(3,24)-(3,27)",0.3652255982160568,6,2,8,1,14,43,0
"(3,46)-(3,52)",1.8758803538299063e-09,1,12,2,29,4,10,0
"(3,46)-(3,63)",4.386307921322441e-05,15,9,12,2,14,37,0
"(3,53)-(3,63)",6.016081783855043e-05,12,1,2,14,39,8,0
"(3,54)-(3,55)",2.9294224455952644,1,2,33,8,7,4,0
"(6,3)-(6,9)",1.1382198582197845e-16,1,29,2,8,33,10,0
"(6,3)-(8,18)",57.28747844696045,8,14,22,4,6,15,0
"(7,5)-(8,18)",16.099634766578674,8,47,12,39,11,26,0
"(7,6)-(8,14)",6.201249733567238,8,33,2,17,1,12,0
"(7,18)-(7,73)",9.563568426074198e-06,26,1,33,3,24,2,0
"(7,25)-(7,73)",0.042645534267649055,30,2,16,1,6,11,30
"(7,53)-(7,73)",99.89659786224365,11,49,16,15,18,1,0
"(7,61)-(7,73)",0.08407150744460523,10,35,1,3,24,14,0
"(7,62)-(7,65)",2.4776745615002445e-16,1,2,10,29,14,17,0
"(8,7)-(8,13)",70.7369327545166,1,10,29,2,33,4,0
