SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(2,52)",1.6571043148783104e-09,33,42,26,1,24,7,0
"(2,17)-(2,52)",93.40543746948242,3,1,14,4,8,35,0
"(2,23)-(2,24)",33.63443315029144,29,1,2,7,24,9,0
"(2,38)-(2,40)",0.00011132261761304107,1,4,14,13,48,30,0
"(2,51)-(2,52)",33.63443315029144,29,1,2,7,24,9,0
"(6,13)-(9,7)",0.034647120628505945,26,11,1,40,37,22,0
"(7,3)-(9,7)",4.124739021062851,8,21,26,11,3,12,0
"(8,44)-(8,51)",1.1907552368938923,2,1,27,19,14,3,0
"(8,44)-(8,67)",0.01146254944615066,13,8,30,32,28,44,0
"(8,45)-(8,50)",1.2986550328625323e-14,1,10,29,4,24,2,0
"(8,55)-(8,67)",0.0013689486877410673,24,27,28,2,22,50,0
"(8,56)-(8,58)",1.2986550328625323e-14,1,10,29,4,24,2,0
"(9,3)-(9,5)",1.7221438166186772e-16,10,29,1,2,7,43,0
"(9,3)-(9,7)",5.259007593849674e-05,43,10,1,29,4,8,0
"(18,10)-(18,21)",0.015197200991678983,1,2,3,17,26,10,0
"(18,11)-(18,18)",1.3746223077026673e-15,1,2,29,12,10,4,0
"(18,19)-(18,20)",64.85732793807983,1,2,12,8,29,14,0
"(18,33)-(18,48)",0.000178881839474343,1,2,12,8,24,14,0
"(18,34)-(18,45)",6.03340726724935e-24,29,2,1,21,33,8,0
"(18,46)-(18,47)",4.164939504391896e-07,29,2,8,21,1,12,0
"(25,24)-(25,49)",81.01395964622498,1,17,3,2,10,26,2
"(25,25)-(25,36)",4.6028461028216254e-23,2,1,29,21,12,8,0
"(25,37)-(25,48)",0.00024216849396907492,2,1,12,45,8,21,0
"(25,38)-(25,45)",1.1100194325996934e-21,2,29,1,12,33,21,0
