SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,45)",0.087302818428725,8,21,30,12,2,26,0
"(3,9)-(3,37)",5.358228305496482e-08,26,17,33,1,2,8,0
"(3,11)-(3,37)",1.2052387532435205e-06,26,33,3,1,27,17,0
"(3,15)-(3,37)",0.01243286969838664,11,26,20,17,1,2,17
"(3,26)-(3,28)",0.006266434502322227,2,29,43,21,10,7,0
"(3,32)-(3,33)",1.7221438166186772e-16,10,29,1,2,7,43,0
"(3,32)-(3,37)",0.0006858535016363021,14,1,43,2,10,12,0
"(3,36)-(3,37)",2.533296061812962e-06,2,1,10,7,29,24,0
"(4,21)-(4,35)",2.751975947470897e-10,1,10,4,2,29,31,0
"(4,21)-(4,45)",0.008902938134269789,14,1,9,15,10,3,0
"(4,36)-(4,37)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(4,43)-(4,45)",2.3467427467949165e-05,29,45,1,43,7,2,0
