SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(7,61)",3.2780256287168186e-08,11,1,8,20,26,30,0
"(4,11)-(4,13)",1.1906060137789609e-05,7,29,12,2,21,13,0
"(6,7)-(7,61)",0.00013827220755047165,30,2,12,14,21,1,0
"(6,13)-(6,24)",1.9918449112310554e-07,17,1,26,2,33,10,0
"(6,19)-(6,20)",1.922390282516062e-05,2,29,7,21,12,1,0
"(6,19)-(6,24)",99.99555349349976,2,1,4,10,14,6,14
"(6,21)-(6,22)",7.260341217119048e-07,1,4,2,10,29,17,0
"(7,7)-(7,61)",1.4827898631164516e-08,1,17,26,30,11,2,0
"(7,23)-(7,61)",8.239127435860638e-09,1,2,30,14,6,17,0
"(7,38)-(7,52)",3.13015915453434,1,4,2,10,29,14,0
"(7,38)-(7,61)",0.00010350377124268562,6,14,1,2,30,4,0
"(7,53)-(7,54)",3.13015915453434,1,4,2,10,29,14,0
