SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(24,5)-(34,52)",0.45441160909831524,21,11,26,12,8,37,0
"(24,11)-(31,68)",0.5609586834907532,26,11,40,1,37,22,0
"(24,13)-(31,68)",0.00012948818266522721,26,11,37,40,21,1,0
"(25,7)-(31,68)",0.08983338484540582,11,20,12,36,1,26,0
"(26,7)-(31,68)",0.04595483187586069,11,26,20,1,12,41,0
"(27,7)-(31,68)",26.15865170955658,11,37,41,40,26,1,0
"(28,13)-(28,37)",93.11231970787048,14,13,46,1,15,25,0
"(28,14)-(28,30)",5.157682636536265e-06,22,1,13,19,6,32,0
"(28,31)-(28,32)",2.7949691850217076e-12,1,29,10,2,24,4,0
"(30,9)-(31,68)",0.008504541619913653,15,36,11,12,18,41,0
"(31,10)-(31,67)",0.08370477007701993,11,37,15,1,41,40,0
"(31,42)-(31,66)",1.5966596933481014e-07,27,14,24,46,22,1,43
"(32,5)-(34,52)",2.4916316232470592e-08,30,16,11,36,20,18,0
"(32,16)-(32,24)",0.006486707570729777,7,5,35,10,1,4,0
"(32,21)-(32,23)",4.912637336929038e-05,7,4,1,24,2,14,0
"(34,19)-(34,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(34,19)-(34,45)",0.5551833193749189,2,1,49,30,16,14,0
"(34,34)-(34,35)",6.948465210775079e-16,1,4,29,10,2,24,0
"(34,36)-(34,40)",1.369867685951931e-06,2,14,1,12,15,18,0
