SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,15)-(5,61)",38.80105018615723,26,33,8,1,42,17,0
"(5,17)-(5,61)",5.681410186753055e-06,42,26,33,8,1,38,0
"(5,21)-(5,61)",3.8609662342259377e-10,1,8,26,33,24,11,0
"(5,35)-(5,37)",0.002591688826214522,7,27,21,12,8,28,0
"(10,13)-(10,51)",99.99592304229736,14,13,28,3,15,19,0
"(10,14)-(10,19)",2.6073487709980387e-17,29,2,1,21,12,33,0
"(11,8)-(11,67)",15.864524245262146,2,8,7,41,42,27,0
"(11,25)-(11,53)",99.85688924789429,15,14,12,11,1,18,15
"(11,28)-(11,29)",2.1511835512948415e-20,1,2,12,29,21,4,0
"(11,30)-(11,53)",99.99990463256836,14,28,32,12,19,1,0
"(11,31)-(11,36)",2.6073487709980387e-17,29,2,1,21,12,33,0
"(11,59)-(11,67)",0.0020678604414570145,12,1,45,9,29,19,0
