SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,19)-(7,74)",0.03496913705021143,8,26,9,37,40,4,0
"(2,23)-(7,74)",0.36244364455342293,8,4,42,40,26,9,0
"(3,3)-(7,74)",1.9086359159814492e-06,11,1,8,26,20,22,0
"(4,11)-(4,13)",3.321604872662948e-11,14,15,4,13,1,2,0
"(7,24)-(7,74)",5.346335001377156e-05,30,2,1,14,6,3,0
"(7,32)-(7,41)",0.0001984932168852538,1,29,2,10,7,4,0
"(7,32)-(7,47)",99.97462630271912,1,2,10,4,17,7,1
"(7,51)-(7,65)",3.13015915453434,1,4,2,10,29,14,0
"(7,51)-(7,74)",0.00010350377124268562,6,14,1,2,30,4,0
"(7,73)-(7,74)",8.618096671852982e-05,1,29,7,2,4,31,0
