SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(8,58)",0.00022822989649284864,26,11,40,8,37,1,0
"(4,16)-(8,58)",0.0002706700570342946,26,11,37,40,1,8,0
"(5,3)-(8,58)",0.0008430080924881622,11,26,20,12,37,40,0
"(6,3)-(8,58)",0.01366481592413038,11,26,20,1,21,37,0
"(7,18)-(7,23)",2.771500104338954e-12,1,2,10,29,4,24,0
"(7,18)-(7,32)",2.4347394704818726,14,1,3,15,4,25,0
"(7,24)-(7,25)",4.689821447856346e-10,4,12,21,1,35,2,0
"(8,8)-(8,58)",9.409379959106445,36,15,11,12,37,16,0
"(8,41)-(8,57)",0.00027284861516818637,15,14,1,16,6,2,0
"(8,42)-(8,52)",15.857462584972382,2,14,1,12,25,15,0
"(8,47)-(8,48)",2.4931969822006295e-07,1,10,29,24,4,26,0
"(14,3)-(26,35)",6.684233248233795,8,11,26,37,12,40,0
"(14,12)-(25,52)",0.0016131056327139959,26,11,40,1,37,41,0
"(15,5)-(25,52)",1.5913154929876328,21,11,26,8,12,41,0
"(15,11)-(22,44)",5.770298466086388,26,11,1,40,37,8,0
"(16,7)-(22,44)",9.93780717253685,11,20,1,15,49,26,11
"(16,13)-(16,14)",42.58292615413666,2,29,14,7,1,9,0
"(17,15)-(17,17)",1.3994251446547423e-05,4,7,1,14,10,2,0
"(19,11)-(22,44)",0.04183403798379004,11,15,14,36,13,34,0
"(20,11)-(22,44)",12.070441246032715,26,11,1,3,37,21,0
"(21,16)-(21,27)",0.05969597841612995,3,1,25,14,9,2,0
"(21,16)-(21,44)",0.00023993586637516273,9,50,3,2,1,40,0
"(21,21)-(21,26)",1.2962912965264195e-07,1,2,3,31,4,10,0
"(21,22)-(21,23)",1.7283663492176283e-20,1,4,10,3,26,35,0
"(21,30)-(21,44)",7.111596467962444e-10,50,4,24,1,7,31,0
"(22,16)-(22,27)",0.05969597841612995,3,1,25,14,9,2,0
"(22,16)-(22,44)",0.00023993586637516273,9,50,3,2,1,40,0
"(22,21)-(22,26)",1.2962912965264195e-07,1,2,3,31,4,10,0
"(22,22)-(22,23)",1.7283663492176283e-20,1,4,10,3,26,35,0
"(22,30)-(22,44)",7.111596467962444e-10,50,4,24,1,7,31,0
"(23,5)-(25,52)",1.7461724510781096e-06,30,36,11,20,16,49,0
"(23,16)-(23,22)",0.2537321066483855,10,45,7,1,2,4,0
"(24,29)-(24,56)",1.4858859032074179e-06,2,14,3,1,15,6,0
"(24,30)-(24,35)",2.595591680720547e-15,1,29,45,10,24,26,0
"(24,36)-(24,38)",2.1320452958661917e-06,1,24,31,39,4,45,0
"(25,19)-(25,33)",3.2831633234309265e-05,1,4,2,10,31,24,0
"(25,19)-(25,45)",0.5779210478067398,14,15,6,30,49,2,0
"(25,34)-(25,35)",3.2831633234309265e-05,1,4,2,10,31,24,0
"(25,36)-(25,40)",5.400328184634873e-07,1,2,4,31,7,29,0
"(26,14)-(26,35)",1.5095778849172348e-05,27,14,2,43,1,19,0
"(26,15)-(26,18)",1.41082370779299e-20,1,29,45,24,43,2,0
"(26,19)-(26,34)",3.314364676043624e-05,1,12,2,50,4,3,0
"(26,20)-(26,27)",8.401434904919814e-21,2,1,29,33,24,8,0
