SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(24,52)",30.284225940704346,21,11,26,36,8,12,0
"(19,11)-(21,76)",27.26779282093048,26,11,1,46,40,3,0
"(19,13)-(21,76)",0.0018749869923340157,26,11,21,1,37,42,0
"(20,7)-(21,76)",0.019244078430347145,11,20,36,18,12,1,0
"(21,7)-(21,76)",77.2845208644867,11,18,20,49,36,12,0
"(21,19)-(21,20)",19.48016583919525,5,16,15,49,11,10,1
"(21,24)-(21,76)",0.01648809266043827,11,16,15,36,41,18,0
"(21,32)-(21,39)",4.2440308334334986e-05,1,3,10,4,31,35,0
"(21,37)-(21,38)",83.35143327713013,1,2,31,4,14,10,0
"(21,47)-(21,76)",0.0016352734746760689,15,11,18,1,28,41,0
"(21,58)-(21,75)",0.560916680842638,44,24,14,32,1,19,0
"(24,19)-(24,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(24,19)-(24,45)",0.5551833193749189,2,1,49,30,16,14,0
"(24,34)-(24,35)",6.948465210775079e-16,1,4,29,10,2,24,0
