SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,45)-(3,67)",0.002490832412149757,32,14,15,7,28,19,0
"(3,50)-(3,67)",0.0017232821846846491,14,19,2,1,3,27,0
"(3,51)-(3,56)",1.2986550328625323e-14,1,10,29,4,24,2,0
"(6,3)-(10,77)",0.00982285855570808,8,40,20,37,47,1,0
"(8,7)-(8,77)",0.005074981891084462,11,15,37,8,1,16,0
"(8,74)-(8,76)",0.1957919681444764,29,2,1,33,21,7,0
"(10,7)-(10,77)",0.01562415127409622,11,15,8,18,1,14,0
"(10,12)-(10,76)",39.90520238876343,28,27,33,3,8,14,14
"(10,13)-(10,24)",1.1008061649719902e-09,1,29,10,2,24,26,0
"(10,25)-(10,75)",1.108092284596296e-06,6,14,3,30,48,13,0
"(10,26)-(10,31)",4.776799615580085e-12,1,4,2,22,10,6,0
"(10,54)-(10,70)",5.978713080168063e-07,1,24,2,3,10,4,0
"(10,55)-(10,66)",6.444906639687987e-33,1,2,29,10,33,8,0
"(10,67)-(10,69)",1.4162114406537918e-11,2,1,29,8,14,45,0
