SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(7,60)",0.00030861315281072166,26,11,40,8,37,1,0
"(4,16)-(7,60)",9.42733002773366e-08,26,42,40,8,11,37,0
"(5,3)-(7,60)",7.147306184396296e-10,37,26,8,11,1,9,0
"(7,8)-(7,60)",81.36386275291443,14,28,13,15,3,36,0
"(7,56)-(7,57)",3.3889985136492113e-22,29,1,2,32,21,7,0
"(21,63)-(21,73)",25.302687287330627,14,2,1,27,3,25,0
"(21,64)-(21,65)",91.14614129066467,1,21,32,31,26,10,21
"(21,66)-(21,67)",2.493192097219321e-07,1,10,29,24,4,26,0
"(25,19)-(25,65)",0.0007041523531370331,37,8,50,3,6,1,15
"(25,20)-(25,35)",2.915011981796667e-09,2,1,24,3,33,25,0
"(25,21)-(25,28)",7.165265411750427e-22,1,2,29,33,8,24,0
