SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(22,52)",45.14060020446777,21,11,36,8,26,12,0
"(19,11)-(19,22)",1.289033896983982e-09,26,10,17,1,31,2,0
"(19,17)-(19,22)",0.006976371514610946,11,20,1,16,12,15,11
"(19,21)-(19,22)",19.158490002155304,2,1,29,7,31,4,0
"(20,5)-(22,52)",2.4916316232470592e-08,30,16,11,36,20,18,0
"(20,16)-(20,22)",3.3251044140314434e-07,45,4,5,35,50,1,0
"(22,19)-(22,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(22,19)-(22,45)",0.5551830399781466,2,1,49,30,16,14,0
"(22,34)-(22,35)",3.665123209472382e-14,1,2,10,14,29,17,0
"(22,36)-(22,40)",2.4659041475416643e-07,4,1,24,22,31,39,0
