SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(10,3)-(12,42)",10.000108927488327,8,21,12,30,13,3,0
"(10,16)-(11,63)",0.012401137792039663,26,1,17,3,33,46,0
"(10,18)-(11,63)",2.2520265474668122e-05,42,26,33,1,9,8,0
"(11,5)-(11,63)",9.43932640384837e-09,46,37,8,40,15,50,0
"(11,20)-(11,21)",0.0006010030574543634,29,13,10,2,21,7,0
"(11,27)-(11,31)",1.4192432754450848e-14,1,10,2,29,17,14,0
"(11,27)-(11,63)",5.006483547731477e-05,50,28,36,3,40,21,28
"(11,32)-(11,63)",2.945730118164569e-09,16,3,14,1,10,25,0
"(11,61)-(11,62)",0.02280585322296247,1,4,2,31,10,7,0
"(12,33)-(12,37)",2.737881232080145e-18,1,2,29,10,24,17,0
"(12,33)-(12,42)",99.91752505302429,35,4,31,3,10,14,0
