SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(36,3)-(40,76)",0.14842014061287045,8,11,21,12,30,26,0
"(36,9)-(38,76)",19.749265909194946,26,11,1,41,21,40,0
"(36,11)-(38,76)",0.003352782005094923,26,11,37,21,1,42,0
"(37,5)-(38,76)",2.3630720136225136e-05,20,11,12,1,47,21,11
"(37,16)-(37,55)",0.0018557057046564296,14,35,5,1,10,16,0
"(37,22)-(37,23)",0.0001182841629088216,10,1,14,24,7,29,0
"(38,5)-(38,76)",12.09079623222351,16,11,36,28,18,12,0
"(38,45)-(38,76)",0.010442730854265392,14,3,2,1,8,33,0
"(40,43)-(40,57)",3.2831633234309265e-05,1,4,2,10,31,24,0
"(40,43)-(40,69)",0.5779210478067398,14,15,6,30,49,2,0
"(40,58)-(40,59)",6.948465210775079e-16,1,4,29,10,2,24,0
