SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(9,13)-(12,60)",0.00030861315281072166,26,11,40,8,37,1,0
"(9,16)-(12,60)",9.42733002773366e-08,26,42,40,8,11,37,0
"(10,3)-(12,60)",1.8117838340714343e-07,8,11,37,20,26,15,0
"(12,8)-(12,60)",81.36386275291443,14,28,13,15,3,36,15
"(12,56)-(12,57)",3.3889985136492113e-22,29,1,2,32,21,7,0
"(18,3)-(36,35)",0.29059695079922676,40,11,8,37,26,12,0
"(18,12)-(35,52)",6.401832308711164e-06,26,11,40,37,1,41,0
"(32,28)-(32,77)",0.01734921825118363,28,14,1,18,3,13,0
"(32,29)-(32,47)",3.7312297251901327e-06,22,1,24,13,4,46,0
"(32,49)-(32,76)",3.630424032508017e-05,24,4,1,15,6,28,0
"(36,14)-(36,35)",1.5095778849172348e-05,27,14,2,43,1,19,0
"(36,15)-(36,18)",1.41082370779299e-20,1,29,45,24,43,2,0
"(36,19)-(36,34)",3.314364676043624e-05,1,12,2,50,4,3,0
"(36,20)-(36,27)",8.401434904919814e-21,2,1,29,33,24,8,0
