SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,16)-(5,32)",8.394614170459391e-09,1,10,35,31,4,3,0
"(5,17)-(5,28)",2.3342183856239746e-17,1,2,29,10,4,7,0
"(5,29)-(5,31)",28.047436475753784,1,2,7,29,8,45,0
"(7,36)-(7,38)",9.037885462248596e-06,4,2,1,6,14,10,0
"(7,36)-(7,61)",99.79249238967896,14,3,15,6,9,1,15
"(7,39)-(7,40)",2.810996400925969e-09,1,2,10,4,33,29,0
"(7,41)-(7,61)",0.09330600150860846,14,15,8,28,4,19,0
"(7,48)-(7,49)",2.013315512569558e-10,1,2,10,31,4,33,0
"(7,50)-(7,60)",99.1078794002533,14,4,6,2,12,1,0
"(7,55)-(7,56)",6.866401349725493e-05,1,2,4,8,12,33,0
"(7,57)-(7,59)",4.688388788309794e-07,2,1,12,29,9,8,0
"(8,41)-(8,51)",9.746870865967594e-07,6,14,2,4,1,25,0
"(8,41)-(8,66)",78.2392680644989,15,14,3,6,9,23,15
"(8,46)-(8,47)",0.3074758918955922,1,2,29,4,8,17,0
"(8,52)-(8,53)",2.810996400925969e-09,1,2,10,4,33,29,0
"(8,54)-(8,66)",18.607379496097565,14,4,12,15,1,25,0
"(8,61)-(8,62)",2.013315512569558e-10,1,2,10,31,4,33,0
"(8,63)-(8,65)",0.4812380764633417,4,1,14,6,2,31,0
