SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,78)",0.18015175592154264,8,21,30,12,26,2,0
"(3,9)-(3,34)",2.4232893025555313e-06,26,17,33,1,2,3,0
"(3,11)-(3,34)",0.0589719507843256,33,42,26,1,3,8,0
"(3,15)-(3,23)",99.99876022338867,31,3,1,26,4,2,31
"(3,15)-(3,34)",5.0178490579128265,23,46,6,38,16,13,0
"(3,16)-(3,17)",2.7056959339688547e-06,2,14,1,10,17,4,0
"(3,18)-(3,20)",3.130106495042228e-14,2,1,10,29,17,14,0
"(3,21)-(3,22)",2.0189674042846162e-11,4,14,35,31,10,7,0
"(3,26)-(3,34)",99.99876022338867,31,3,1,26,4,2,31
"(3,29)-(3,31)",3.130106495042228e-14,2,1,10,29,17,14,0
"(3,32)-(3,33)",2.0189674042846162e-11,4,14,35,31,10,7,0
"(3,54)-(3,68)",2.751975947470897e-10,1,10,4,2,29,31,0
"(3,54)-(3,78)",0.008902938134269789,14,1,9,15,10,3,0
"(3,69)-(3,70)",1.5520655854617455e-13,1,10,14,2,4,17,0
