SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(9,44)",0.00030861315281072166,26,11,40,8,37,1,0
"(4,16)-(9,44)",0.0004057796104461886,26,11,37,40,1,8,0
"(5,3)-(9,44)",42.20246374607086,11,30,36,21,26,20,0
"(6,3)-(9,44)",0.31157119665294886,11,34,26,36,41,37,0
"(7,3)-(9,44)",0.3450942924246192,11,41,37,1,42,8,0
"(9,8)-(9,44)",0.00023973962015588768,15,37,11,41,3,1,0
"(16,5)-(19,52)",40.1326984167099,21,11,36,26,8,12,0
"(16,11)-(16,57)",4.9495335607829816e-08,26,17,1,46,2,10,0
"(16,43)-(16,57)",92.88833141326904,15,16,11,12,1,5,0
"(16,56)-(16,57)",99.70557689666748,27,19,28,1,43,2,0
"(17,5)-(19,52)",2.9629196873770525e-07,30,36,11,16,20,49,0
"(17,16)-(17,24)",69.61093544960022,7,27,43,45,5,2,0
"(18,16)-(18,28)",7.388169252484717e-24,1,10,29,2,4,45,0
"(18,16)-(18,44)",92.12162494659424,3,14,24,1,2,6,0
"(18,29)-(18,44)",3.3029412538354563e-08,2,1,14,3,10,4,0
"(18,30)-(18,37)",2.595591680720547e-15,1,29,45,10,24,26,0
"(19,19)-(19,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(19,19)-(19,45)",0.5551833193749189,2,1,49,30,16,14,0
"(19,34)-(19,35)",6.948465210775079e-16,1,4,29,10,2,24,0
"(19,36)-(19,40)",2.3467427467949165e-05,29,45,1,43,7,2,0
