SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,72)",0.0018094478946295567,8,3,30,28,9,1,0
"(3,14)-(3,15)",6.671879715369755e-09,2,10,1,33,29,17,0
"(3,14)-(3,17)",0.3652255982160568,6,2,8,1,14,43,0
"(4,3)-(4,72)",0.000410958455177024,8,14,6,19,39,28,0
"(4,9)-(4,13)",0.00010879019782805699,15,12,16,9,2,14,0
"(4,52)-(4,58)",2.3200614582738286e-15,1,17,2,10,29,26,0
"(4,52)-(4,65)",0.002803315146593377,48,2,12,10,22,3,0
"(4,59)-(4,65)",2.3951673711053445e-05,12,1,2,14,45,39,0
"(4,60)-(4,61)",0.17516660736873746,2,1,29,33,8,21,0
"(4,63)-(4,64)",1.0368980341013412e-06,2,1,8,4,12,21,0
"(7,3)-(7,9)",1.1382198582197845e-16,1,29,2,8,33,10,0
"(7,3)-(7,61)",21.501921117305756,8,4,30,1,21,22,0
"(7,10)-(7,61)",84.85228419303894,12,8,18,2,11,47,0
"(7,17)-(7,50)",5.860528418111244e-06,26,11,1,3,42,8,0
"(7,21)-(7,50)",0.0049860627768794075,2,37,8,12,15,11,0
"(7,30)-(7,31)",1.793437912616209e-18,10,1,2,33,17,29,0
"(7,30)-(7,33)",1.4777155193934632e-09,17,1,2,6,26,10,0
"(7,32)-(7,33)",3.428776466467852e-15,1,10,2,24,33,4,0
"(7,37)-(7,50)",2.5494273751974106,11,1,49,20,39,12,0
"(7,38)-(7,39)",8.440833454415042e-06,24,1,10,7,4,2,1
"(7,54)-(7,60)",0.001241455083800247,15,11,12,8,2,1,0
"(7,55)-(7,56)",45.62130272388458,2,1,33,29,24,4,0
"(7,58)-(7,59)",0.43704439885914326,2,1,29,33,24,10,0
