SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(19,52)",43.528762459754944,21,11,36,8,26,12,0
"(16,11)-(16,58)",4.7559921495868296e-11,26,17,1,2,10,3,0
"(16,13)-(16,58)",5.27426071024982e-12,33,7,42,27,8,24,0
"(16,17)-(16,58)",99.96621608734131,20,11,39,1,31,17,11
"(16,50)-(16,58)",99.84742999076843,7,45,27,43,2,21,0
"(17,5)-(19,52)",3.907463588803672e-09,30,36,11,16,26,13,0
"(17,16)-(17,18)",95.52586078643799,5,16,11,1,10,36,5
"(19,19)-(19,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(19,19)-(19,45)",0.5551833193749189,2,1,49,30,16,14,0
"(19,34)-(19,35)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(19,36)-(19,40)",1.3538732634987838e-08,12,1,39,4,18,15,0
