SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(26,52)",18.029919266700745,21,11,26,8,12,41,0
"(19,11)-(23,49)",31.78349733352661,26,11,1,40,46,3,0
"(19,13)-(23,49)",0.003352782005094923,26,11,37,21,1,42,0
"(20,7)-(23,49)",0.022734490630682558,11,20,36,12,1,30,0
"(21,7)-(23,49)",71.97533845901489,11,20,18,49,36,12,0
"(21,21)-(21,22)",19.48016583919525,5,16,15,49,11,10,0
"(22,7)-(23,49)",0.11874394258484244,11,41,16,15,36,37,20
"(22,17)-(22,33)",8.100418669165776e-08,16,40,10,1,50,4,0
"(22,31)-(22,33)",3.6619052290916443,1,31,4,10,24,3,0
"(23,7)-(23,49)",99.97828602790833,18,15,41,1,11,14,0
"(23,8)-(23,26)",0.052204017993062735,32,14,24,15,1,46,0
"(23,23)-(23,25)",20.676515996456146,2,1,4,22,6,30,0
"(26,19)-(26,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(26,19)-(26,45)",0.5551833193749189,2,1,49,30,16,14,0
"(26,34)-(26,35)",6.948465210775079e-16,1,4,29,10,2,24,0
