SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,59)",57.907164096832275,8,9,30,3,37,34,0
"(3,16)-(3,17)",6.671879715369755e-09,2,10,1,33,29,17,0
"(3,16)-(3,19)",0.3652255982160568,6,2,8,1,14,43,0
"(3,23)-(3,59)",0.015917471318971366,16,11,15,30,2,1,0
"(3,37)-(3,39)",0.0033313357562292367,15,11,36,12,5,16,0
"(3,45)-(3,51)",1.8758803538299063e-09,1,12,2,29,4,10,0
"(3,45)-(3,59)",4.386307921322441e-05,15,9,12,2,14,37,0
"(3,52)-(3,59)",6.016081783855043e-05,12,1,2,14,39,8,0
"(3,53)-(3,54)",2.9294224455952644,1,2,33,8,7,4,0
"(6,3)-(6,9)",1.1382155155215686e-16,1,29,2,8,33,10,0
"(6,3)-(6,61)",63.675475120544434,8,14,6,2,4,22,0
"(6,10)-(6,61)",44.17290687561035,8,47,12,1,2,20,0
"(6,11)-(6,57)",99.89526271820068,42,8,23,33,1,9,8
"(6,18)-(6,19)",1.1568215257788152e-12,1,2,4,10,22,33,0
"(6,18)-(6,21)",2.1904780211912112e-07,1,24,9,3,4,2,0
"(6,34)-(6,35)",6.5062141496364145e-19,1,24,9,2,33,4,0
"(6,43)-(6,49)",0.0007921733413240872,1,4,10,2,22,30,0
"(6,43)-(6,56)",0.0062721977883484215,1,33,2,3,24,37,0
"(6,50)-(6,56)",3.97557764486578e-07,12,2,1,8,9,25,0
"(6,51)-(6,52)",0.008493787026964128,1,2,33,8,29,21,0
