SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(12,3)-(21,69)",15.541419386863708,40,22,37,11,4,8,0
"(21,13)-(21,69)",0.16383272595703602,15,6,14,8,3,4,0
"(21,14)-(21,15)",99.99998807907104,2,1,8,6,14,4,2
"(21,16)-(21,17)",5.782524524315658e-14,2,1,33,8,29,9,0
"(21,26)-(21,67)",0.002015752761508338,6,8,4,14,15,2,0
"(21,27)-(21,28)",99.99668598175049,2,1,6,8,4,12,2
"(21,29)-(21,30)",1.341406846711024e-08,2,1,29,8,33,12,0
"(21,40)-(21,65)",0.004749607978737913,6,8,4,14,2,1,0
"(21,41)-(21,42)",99.99668598175049,2,1,6,8,4,12,2
"(21,43)-(21,44)",1.341406846711024e-08,2,1,29,8,33,12,0
"(21,54)-(21,63)",99.99997615814209,6,4,2,14,1,8,0
"(21,55)-(21,56)",99.99668598175049,2,1,6,8,4,12,2
"(21,57)-(21,58)",1.341406846711024e-08,2,1,29,8,33,12,0
