SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(17,5)-(24,75)",9.024185687303543,21,11,26,8,12,41,0
"(17,11)-(22,58)",12.84143179655075,26,11,1,40,37,41,0
"(17,13)-(22,58)",3.5111585816594015e-05,26,42,8,40,1,37,0
"(18,7)-(22,58)",99.93612170219421,11,20,13,14,1,36,0
"(18,13)-(18,14)",42.58292615413666,2,29,14,7,1,9,0
"(24,5)-(24,75)",0.0319155806209892,30,3,14,13,28,2,0
"(24,16)-(24,24)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(24,16)-(24,45)",48.1222540140152,3,2,13,14,1,10,2
"(24,25)-(24,45)",0.001058035468304297,1,2,3,14,45,4,0
"(24,26)-(24,38)",1.41082370779299e-20,1,29,45,24,43,2,0
"(24,49)-(24,63)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(24,49)-(24,75)",83.1148087978363,30,3,2,14,1,13,0
"(24,64)-(24,65)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(24,71)-(24,75)",2.3467427467949165e-05,29,45,1,43,7,2,0
