SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,36)-(2,37)",6.671879715369755e-09,2,10,1,33,29,17,0
"(2,36)-(2,39)",0.3652255982160568,6,2,8,1,14,43,0
"(2,53)-(2,59)",1.8758803538299063e-09,1,12,2,29,4,10,0
"(2,53)-(2,66)",4.386307921322441e-05,15,9,12,2,14,37,0
"(2,60)-(2,66)",6.016081783855043e-05,12,1,2,14,39,8,0
"(2,61)-(2,62)",2.9294224455952644,1,2,33,8,7,4,0
"(4,22)-(4,28)",1.1382155155215686e-16,1,29,2,8,33,10,0
"(4,22)-(4,60)",68.27481389045715,8,14,2,6,3,4,0
"(4,29)-(4,60)",15.628384053707123,8,47,12,39,18,1,0
"(4,30)-(4,56)",99.53182339668274,33,8,2,1,21,26,8
"(4,50)-(4,55)",0.05036065122112632,1,10,17,2,3,26,0
