SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(30,75)",7.150906324386597,40,37,11,8,22,26,0
"(19,18)-(19,21)",2.6233617708704138e-09,2,9,29,1,12,4,0
"(19,18)-(19,49)",1.8235585486081618e-06,19,38,22,40,8,1,0
"(19,29)-(19,48)",1.908088798074914e-07,9,2,25,22,12,3,0
"(19,30)-(19,34)",3.273134801390354e-11,12,1,2,29,9,8,0
"(19,35)-(19,47)",0.0004353802069090307,12,9,1,2,4,8,0
"(28,21)-(28,74)",2.1679230534858866e-20,28,3,50,4,23,22,0
"(28,21)-(28,78)",99.99951124191284,22,40,38,13,50,46,22
"(30,7)-(30,19)",2.5926776230335236,31,4,10,1,25,2,0
"(30,8)-(30,12)",7.074626797801667e-16,1,2,12,9,33,4,0
"(30,13)-(30,18)",99.99998807907104,12,1,9,2,4,21,12
"(30,23)-(30,75)",99.79217648506165,14,3,28,8,19,4,19
"(30,24)-(30,27)",7.074626797801667e-16,1,2,12,9,33,4,0
"(30,28)-(30,74)",1.2872364662507278e-15,25,23,3,50,14,46,0
