SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(22,52)",42.76452958583832,21,11,36,8,26,12,0
"(19,11)-(19,31)",4.7559921495868296e-11,26,17,1,2,10,3,0
"(19,17)-(19,24)",2.9866449591242628e-09,35,1,10,5,32,7,0
"(19,18)-(19,19)",2.509597217537074e-09,2,1,10,31,14,29,0
"(20,5)-(22,52)",1.6408105429910336e-08,36,30,11,16,26,13,0
"(20,16)-(20,18)",99.98452663421631,5,16,10,35,4,1,5
"(22,19)-(22,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(22,19)-(22,45)",0.5551833193749189,2,1,49,30,16,14,0
"(22,34)-(22,35)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(22,36)-(22,40)",4.055587810025685e-08,4,1,31,45,24,29,0
