SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,3)-(24,69)",27.80643105506897,40,37,8,11,4,22,0
"(17,26)-(17,42)",1.908088798074914e-07,9,2,25,22,12,3,0
"(17,27)-(17,31)",3.273134801390354e-11,12,1,2,29,9,8,0
"(17,32)-(17,41)",0.0004353802069090307,12,9,1,2,4,8,0
"(24,7)-(24,69)",1.8344152585836326e-09,3,9,50,41,37,40,0
"(24,23)-(24,27)",2.654387223711479e-16,1,2,12,10,29,31,0
"(24,23)-(24,42)",99.92293119430542,15,36,12,11,18,37,0
"(24,48)-(24,69)",99.639230966568,4,9,23,50,25,3,9
"(24,49)-(24,62)",92.97037124633789,14,1,31,2,24,12,0
"(24,50)-(24,54)",8.317218007944592e-21,1,10,29,2,4,33,0
"(24,55)-(24,61)",2.712460811515882e-09,12,1,15,6,4,2,0
