SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(7,17)-(7,25)",4.44104219273888e-12,1,10,29,2,4,43,0
"(7,17)-(7,32)",0.0003353725332999602,3,1,10,14,43,2,0
"(7,26)-(7,27)",35.34157872200012,1,2,4,10,3,45,0
"(7,28)-(7,32)",0.053171487525105476,1,29,2,43,10,7,0
"(9,14)-(9,20)",8.441719822538917e-21,29,1,12,32,45,2,0
"(9,14)-(9,30)",99.99951124191284,2,43,1,29,27,21,0
"(9,21)-(9,30)",5.187453098187689e-05,12,1,45,39,2,4,0
"(9,22)-(9,26)",1.2298086658120155,7,29,1,21,28,8,0
"(11,11)-(11,76)",5.64184432505499e-06,21,28,2,30,3,36,0
"(11,24)-(11,33)",90.91706871986389,1,13,32,11,14,3,9
"(11,25)-(11,29)",0.0006178283456392819,24,1,4,2,7,5,0
"(11,31)-(11,32)",3.849455341696739,29,7,1,2,24,43,0
"(11,54)-(11,60)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(11,54)-(11,75)",82.35257863998413,2,36,3,14,48,13,0
"(11,61)-(11,75)",0.002799382491502911,45,1,39,12,2,3,0
"(11,62)-(11,67)",0.0020619470888050273,7,1,29,21,8,43,0
