SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,6)-(4,7)",0.03917026042472571,1,4,9,2,24,12,0
"(4,6)-(4,12)",0.06477530696429312,1,50,4,24,3,31,0
"(4,11)-(4,12)",2.1460645760473795e-09,4,7,1,31,21,12,0
"(4,30)-(4,40)",80.34522533416748,19,1,4,14,3,35,0
"(4,30)-(4,50)",3.4790195724276884e-08,19,32,44,7,1,29,0
"(4,44)-(4,50)",65.95452427864075,28,1,43,29,2,19,0
"(4,52)-(4,61)",1.4066340092711016e-06,1,3,4,24,6,22,24
"(4,52)-(4,71)",99.76193308830261,7,15,9,2,8,28,0
"(4,53)-(4,54)",1.2014899437775423e-11,1,4,23,10,35,22,0
"(4,58)-(4,60)",1.640108843576991e-20,4,23,1,35,10,3,0
"(4,65)-(4,71)",0.41869254782795906,28,1,43,24,2,29,0
