SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,13)-(3,14)",6.671879715369755e-09,2,10,1,33,29,17,0
"(3,13)-(3,16)",0.3652255982160568,6,2,8,1,14,43,0
"(4,43)-(4,49)",3.2988818924814534e-11,1,29,2,10,9,12,0
"(4,43)-(4,56)",1.9430465916792095e-09,9,14,15,2,1,25,0
"(4,50)-(4,56)",2.981925888434489e-05,12,1,2,39,8,9,0
"(4,51)-(4,52)",9.313116038356384e-05,1,2,33,8,27,22,0
"(6,22)-(6,28)",1.1382198582197845e-16,1,29,2,8,33,10,0
"(6,22)-(6,44)",68.59900951385498,8,2,6,14,3,24,8
"(6,29)-(6,44)",0.4526027012616396,8,12,2,1,47,6,0
"(6,30)-(6,40)",99.76971745491028,33,8,1,42,2,17,0
