SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(12,18)",5.780805167887593e-05,26,40,11,8,37,1,0
"(8,9)-(8,45)",0.0009271374437958002,14,15,13,25,1,2,0
"(8,40)-(8,41)",2.7949691850217076e-12,1,29,10,2,24,4,0
"(8,42)-(8,44)",28.68037521839142,29,1,2,32,10,24,0
"(15,37)-(15,76)",1.8986979100077406e-06,13,14,15,7,8,28,0
"(15,51)-(15,61)",2.9347746604572896e-26,29,1,2,21,43,12,0
"(15,51)-(15,63)",1.6537465841182097e-07,43,2,1,29,21,27,0
"(15,69)-(15,76)",4.6242919893302314e-05,43,21,29,2,27,1,0
"(15,73)-(15,74)",2.9347746604572896e-26,29,1,2,21,43,12,0
"(17,12)-(26,35)",3.3905786267496296e-05,26,40,11,37,8,1,0
"(17,15)-(26,35)",4.922572127696867e-07,26,11,40,37,1,22,0
"(18,3)-(26,35)",2.1913938224315643,8,11,26,40,12,37,0
"(26,3)-(26,13)",3.786288123308612e-10,10,1,2,14,4,29,0
"(26,3)-(26,35)",6.639460252699791e-05,3,13,35,10,26,19,0
"(26,19)-(26,34)",3.314364676043624e-05,1,12,2,50,4,3,0
"(26,20)-(26,27)",8.401434904919814e-21,2,1,29,33,24,8,0
"(26,28)-(26,30)",3.4032211727527684e-12,2,1,29,8,21,43,0
"(28,20)-(31,68)",0.039802142418920994,8,26,9,3,4,37,0
"(28,22)-(31,68)",0.0006784102424717275,42,8,4,40,24,9,0
"(29,3)-(31,68)",5.30292165734636e-07,30,8,37,1,11,3,0
"(30,8)-(30,9)",0.02016516518779099,29,7,21,12,2,4,0
"(31,8)-(31,68)",11.598391085863113,28,21,8,2,12,9,0
"(31,21)-(31,27)",6.06646055614714e-15,1,2,10,14,4,29,0
"(31,21)-(31,31)",32.15424716472626,3,14,10,35,1,4,0
"(31,28)-(31,29)",58.56877565383911,2,1,29,14,8,12,0
"(31,35)-(31,59)",1.1217506136416955e-14,35,4,10,14,15,1,0
"(31,35)-(31,67)",0.0003516369815770304,27,7,28,13,5,38,14
"(31,36)-(31,41)",2.549021549391739e-08,1,31,24,14,2,4,0
"(31,44)-(31,58)",6.93893401938761e-11,24,31,1,3,10,26,0
"(31,45)-(31,55)",1.8439298254417747e-23,2,1,29,10,17,14,0
"(31,62)-(31,67)",7.617862785025409e-07,4,10,1,31,35,2,0
"(31,63)-(31,64)",1.743164646958675e-28,1,7,10,4,26,31,0
