SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(5,7)",0.034647120628505945,26,11,1,40,37,22,0
"(3,3)-(5,7)",4.124739021062851,8,21,26,11,3,12,0
"(4,44)-(4,67)",0.01146254944615066,13,8,30,32,28,44,0
"(4,55)-(4,67)",0.0013689486877410673,24,27,28,2,22,50,0
"(4,56)-(4,58)",1.2986550328625323e-14,1,10,29,4,24,2,0
"(5,3)-(5,5)",1.7221438166186772e-16,10,29,1,2,7,43,0
"(5,3)-(5,7)",5.259007593849674e-05,43,10,1,29,4,8,0
"(7,20)-(7,73)",1.4238306089708885e-07,8,6,23,3,30,14,0
"(7,49)-(7,53)",89.58464860916138,7,29,1,13,2,43,0
"(7,64)-(7,71)",2.0539890499549074e-05,1,10,2,17,29,26,0
"(7,64)-(7,73)",0.008355274621862918,1,3,10,4,2,24,2
