SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,17)-(3,18)",1.9657088185919686e-11,10,1,2,33,24,29,0
"(3,17)-(3,20)",0.021719727374147624,49,6,2,1,16,12,0
"(4,49)-(4,55)",8.198802473388797e-14,1,2,21,10,26,29,0
"(4,49)-(4,63)",0.529811903834343,15,11,37,16,5,36,0
"(4,56)-(4,63)",2.4477038174097743e-07,12,1,2,31,39,11,0
"(4,57)-(4,58)",2.0935399139103417e-11,1,2,21,33,29,8,0
"(7,3)-(7,9)",1.1382198582197845e-16,1,29,2,8,33,10,0
"(7,3)-(8,74)",57.28747844696045,8,14,22,4,6,15,0
"(8,5)-(8,74)",0.0483969459310174,8,11,47,39,12,20,0
"(8,6)-(8,70)",99.98225569725037,8,28,33,27,21,26,8
"(8,22)-(8,69)",1.6512856859662861e-06,1,2,18,17,6,3,0
"(8,42)-(8,52)",4.970121203484723e-07,15,1,12,14,8,11,0
