SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,19)-(7,59)",0.034800986759364605,8,26,9,4,37,3,0
"(2,23)-(7,59)",2.981076203286648,8,4,42,40,24,47,0
"(3,3)-(7,59)",2.5124782254692946e-07,11,1,8,26,20,22,0
"(3,9)-(3,11)",0.0008266541044577025,14,2,1,29,4,7,0
"(6,7)-(7,59)",0.00028627518986468203,30,12,2,21,14,15,0
"(6,13)-(6,40)",1.2299848606289743e-05,17,26,1,3,33,2,0
"(6,15)-(6,40)",1.8996402673110424e-05,1,33,3,17,2,14,0
"(6,23)-(6,40)",68.94288659095764,4,1,14,6,2,12,1
"(6,24)-(6,33)",1.7135801666512407e-07,1,2,33,17,6,8,0
"(6,38)-(6,39)",0.0024260412828880362,2,1,8,14,6,17,0
"(7,23)-(7,59)",8.239127435860638e-09,1,2,30,14,6,17,0
"(7,31)-(7,32)",92.53262281417847,1,7,29,10,4,2,0
"(7,36)-(7,50)",3.13015915453434,1,4,2,10,29,14,0
"(7,36)-(7,59)",0.00010350377124268562,6,14,1,2,30,4,0
"(7,51)-(7,52)",3.13015915453434,1,4,2,10,29,14,0
"(7,58)-(7,59)",8.618096671852982e-05,1,29,7,2,4,31,0
