SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(6,12)-(6,35)",0.7707709446549416,33,26,1,42,3,23,0
"(6,28)-(6,35)",0.0005471321401273599,24,2,1,26,12,8,0
"(6,29)-(6,32)",9.838013720139821e-15,29,1,10,2,7,33,0
"(6,33)-(6,34)",7.041679594976813e-06,2,7,29,1,21,31,0
"(8,29)-(11,38)",1.9936577189128002e-05,42,4,24,40,8,26,0
"(9,19)-(9,29)",0.020489843154791743,1,2,10,26,24,17,0
"(9,20)-(9,26)",3.5801088933203786e-23,2,8,1,29,33,12,0
"(9,27)-(9,28)",5.22774911467655e-12,2,8,12,24,1,25,0
"(10,8)-(10,15)",7.12798174384423e-19,2,1,29,10,12,34,0
"(10,8)-(10,26)",99.26748871803284,8,28,48,3,6,19,0
"(10,16)-(10,26)",0.004393975541461259,12,2,1,29,17,14,0
"(10,17)-(10,23)",2.4948521980955318e-11,1,2,29,12,33,4,0
"(11,8)-(11,27)",1.4192432754450848e-14,1,10,2,29,17,14,0
"(11,8)-(11,38)",2.4266956374049187,3,48,13,21,4,35,0
"(11,28)-(11,38)",0.09105321951210499,1,24,31,12,2,4,24
"(11,29)-(11,35)",2.1348846601048874e-18,2,1,29,33,14,10,0
