SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,64)",57.907164096832275,8,9,30,3,37,34,0
"(3,17)-(3,18)",6.671879715369755e-09,2,10,1,33,29,17,0
"(3,17)-(3,20)",0.3652255982160568,6,2,8,1,14,43,0
"(3,42)-(3,48)",1.8758803538299063e-09,1,12,2,29,4,10,0
"(3,42)-(3,56)",4.386307921322441e-05,15,9,12,2,14,37,0
"(3,49)-(3,56)",6.016081783855043e-05,12,1,2,14,39,8,0
"(3,50)-(3,51)",2.9294224455952644,1,2,33,8,7,4,0
"(6,3)-(6,73)",44.54985558986664,8,9,28,14,30,3,0
"(6,10)-(6,51)",1.2726646048122348e-05,26,33,17,1,8,2,0
"(6,13)-(6,51)",6.175454814183468e-07,42,33,1,26,9,7,0
"(6,17)-(6,51)",0.022518885089084506,20,18,11,16,39,47,0
"(6,47)-(6,51)",1.0947486117629524e-05,7,2,1,27,4,29,0
"(6,55)-(6,61)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(6,55)-(6,73)",2.0699881986274704e-05,6,8,3,48,2,28,0
"(6,62)-(6,73)",0.17661199672147632,14,2,8,1,25,9,0
"(6,63)-(6,69)",99.9884843826294,1,2,17,31,26,8,0
"(6,64)-(6,66)",1.231351642871914e-06,1,29,2,10,33,4,0
