SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,70)",7.847360734558606e-05,20,8,1,47,44,15,0
"(3,9)-(3,10)",33.63443315029144,29,1,2,7,24,9,0
"(3,37)-(3,70)",1.3434815482327167e-07,14,13,7,19,48,25,0
"(3,51)-(3,61)",2.9347746604572896e-26,29,1,2,21,43,12,0
"(3,51)-(3,63)",1.6537465841182097e-07,43,2,1,29,21,27,0
"(3,69)-(3,70)",7.814264235683765e-08,29,2,43,21,7,1,0
"(5,20)-(11,29)",0.00022822989649284864,26,11,40,8,37,1,0
"(5,22)-(11,29)",0.0002706700570342946,26,11,37,40,1,8,0
"(6,3)-(11,29)",0.009861685975920409,8,11,12,26,37,21,0
"(11,3)-(11,13)",1.9657088185919686e-11,10,1,2,33,24,29,0
"(11,3)-(11,29)",98.94104599952698,11,15,16,5,49,1,0
"(14,3)-(16,67)",0.014227913925424218,30,8,21,12,11,2,0
"(14,9)-(14,30)",4.71292560533243e-08,2,26,17,1,10,14,0
"(14,11)-(14,30)",1.6798702873188631e-06,33,1,3,2,14,17,0
"(14,15)-(14,25)",1.4909610213109659e-07,2,29,1,10,21,33,0
"(14,15)-(14,30)",99.67840909957886,49,12,1,2,16,11,0
"(15,3)-(16,67)",1.4859180509294023e-12,2,30,28,21,16,8,0
"(15,14)-(15,21)",0.00021308701434463728,7,2,10,1,45,27,0
"(16,34)-(16,48)",3.2831633234309265e-05,1,4,2,10,31,24,0
"(16,34)-(16,60)",0.5779210478067398,14,15,6,30,49,2,0
"(16,49)-(16,50)",6.948465210775079e-16,1,4,29,10,2,24,0
"(16,51)-(16,55)",0.0318172707920894,1,29,2,7,4,12,0
