SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(28,52)",20.73480486869812,21,11,26,8,12,36,0
"(22,11)-(25,66)",30.07563352584839,26,11,1,40,46,37,0
"(22,13)-(25,66)",0.0038721540477126837,26,11,37,21,1,42,0
"(23,7)-(25,66)",0.02372447634115815,11,20,36,12,1,30,0
"(24,7)-(25,66)",0.463083665817976,11,18,20,49,12,36,16
"(25,7)-(25,66)",0.21290560252964497,15,41,40,1,11,37,0
"(25,33)-(25,65)",3.0279813334345818,14,1,28,24,4,8,0
"(25,34)-(25,35)",0.341985234990716,24,1,4,28,22,8,0
"(25,34)-(25,64)",27.755433320999146,24,1,4,3,32,28,0
"(25,39)-(25,64)",2.93217021971941,27,19,1,24,22,2,0
"(28,19)-(28,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(28,19)-(28,45)",0.5551833193749189,2,1,49,30,16,14,0
"(28,34)-(28,35)",6.948465210775079e-16,1,4,29,10,2,24,0
