SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(9,10)-(9,20)",1.5160509292400093e-06,26,24,33,1,3,42,0
"(9,14)-(9,15)",96.0377037525177,2,1,4,9,24,31,0
"(9,14)-(9,20)",1.2135856208850271e-08,2,1,25,14,4,6,0
"(9,18)-(9,20)",1.9936177864110505e-05,7,4,21,31,1,2,0
"(11,33)-(11,76)",1.5473437997570727e-05,8,2,3,30,1,9,0
"(11,36)-(11,40)",1.0886746123261255e-13,29,1,10,2,7,17,0
"(11,36)-(11,42)",0.004092734889127314,24,25,2,31,8,9,0
"(11,41)-(11,42)",0.003503962216200307,1,2,29,7,12,10,0
"(11,48)-(11,49)",0.020741957996506244,29,7,8,2,1,9,0
"(11,55)-(11,76)",8.016799724064327e-09,7,4,13,32,21,19,0
