SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,13)-(3,14)",1.1019016810109861e-07,2,10,1,17,33,14,0
"(3,13)-(3,16)",0.0030762686947127804,6,2,1,10,3,4,0
"(4,43)-(4,49)",3.2988818924814534e-11,1,29,2,10,9,12,0
"(4,43)-(4,56)",1.943054050990156e-09,9,14,15,2,1,25,0
"(4,50)-(4,56)",2.981925888434489e-05,12,1,2,39,8,9,0
"(4,51)-(4,52)",9.313116038356384e-05,1,2,33,8,27,22,0
"(7,3)-(8,21)",12.087243795394897,8,9,15,30,12,21,8
"(7,10)-(7,70)",4.497371435263631e-05,26,42,1,40,8,22,0
"(7,15)-(7,70)",1.1734589300260723e-06,42,1,8,37,20,21,0
"(7,37)-(7,70)",3.3457689743721097e-10,46,2,27,13,7,22,0
"(7,64)-(7,70)",71.46373987197876,12,4,1,21,32,5,0
"(8,3)-(8,9)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(8,3)-(8,21)",2.0699881986274704e-05,6,8,3,48,2,28,0
"(8,10)-(8,21)",0.17661199672147632,14,2,8,1,25,9,0
"(8,11)-(8,17)",99.9884843826294,1,2,17,31,26,8,0
"(8,12)-(8,14)",1.231351642871914e-06,1,29,2,10,33,4,0
