SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,66)",3.50007582028411e-05,8,11,37,1,20,9,0
"(3,9)-(3,10)",1.8826690034013218e-13,29,2,1,33,21,10,0
"(3,9)-(3,12)",0.012799573596566916,12,2,15,1,49,9,0
"(3,29)-(3,66)",2.427981371511123e-05,15,11,47,14,8,42,0
"(3,46)-(3,52)",1.258556513689782e-20,1,2,12,33,9,29,0
"(3,46)-(3,59)",2.0600195160813684e-09,9,12,15,2,8,28,0
"(3,53)-(3,59)",1.966236617967354e-08,12,2,1,14,9,8,0
"(3,54)-(3,55)",2.9294224455952644,1,2,33,8,7,4,0
"(3,57)-(3,58)",5.243867917670286e-05,1,2,4,7,8,9,0
"(3,65)-(3,66)",1.5900407657198912e-07,12,15,36,11,9,21,0
"(6,3)-(6,9)",1.1382198582197845e-16,1,29,2,8,33,10,0
"(6,3)-(6,66)",61.97059154510498,8,14,3,4,13,48,0
"(6,10)-(6,66)",99.12665486335754,8,47,14,1,2,42,0
"(6,17)-(6,18)",2.831652246015892e-07,1,2,29,33,21,17,0
"(6,17)-(6,20)",0.3047013655304909,31,1,24,10,3,2,0
"(6,38)-(6,44)",9.912509181531082e-11,2,1,29,33,21,24,0
"(6,38)-(6,51)",0.005068172322353348,15,11,12,37,36,16,0
"(6,45)-(6,51)",2.4819125839800962e-12,12,2,1,8,9,24,0
"(6,46)-(6,47)",2.0935399139103417e-11,1,2,21,33,29,8,0
"(6,59)-(6,65)",2.1561332046985626,9,2,14,1,8,33,0
"(6,63)-(6,64)",6.278457931330195e-05,2,1,9,7,29,21,0
