SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(7,73)",1.2254000036904245e-07,11,1,8,26,20,22,0
"(6,7)-(7,73)",0.00023682639493927127,30,12,2,14,21,1,0
"(6,13)-(6,24)",1.9918449112310554e-07,17,1,26,2,33,10,0
"(6,15)-(6,24)",0.00013542538681576843,1,17,33,2,3,10,0
"(6,19)-(6,24)",99.99555349349976,2,1,4,10,14,6,0
"(6,21)-(6,22)",7.260341217119048e-07,1,4,2,10,29,17,0
"(6,23)-(6,24)",59.995877742767334,4,1,6,2,14,10,0
"(7,18)-(7,31)",3.13015915453434,1,4,2,10,29,14,0
"(7,18)-(7,33)",99.98217225074768,1,4,2,10,17,6,1
"(7,32)-(7,33)",27.86867916584015,1,4,31,2,24,14,0
"(7,37)-(7,73)",8.239127435860638e-09,1,2,30,14,6,17,0
"(7,45)-(7,46)",92.53262281417847,1,7,29,10,4,2,0
"(7,50)-(7,64)",3.13015915453434,1,4,2,10,29,14,0
"(7,50)-(7,73)",0.00010350377124268562,6,14,1,2,30,4,0
"(7,65)-(7,66)",3.13015915453434,1,4,2,10,29,14,0
"(7,72)-(7,73)",8.618096671852982e-05,1,29,7,2,4,31,0
