SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(17,5)-(20,52)",39.53118622303009,21,11,36,26,8,12,0
"(17,11)-(17,43)",4.7559921495868296e-11,26,17,1,2,10,3,0
"(17,13)-(17,43)",1.299531926512998e-07,33,26,3,1,27,17,0
"(17,17)-(17,43)",2.1802300409490272e-05,11,39,18,20,1,12,0
"(17,36)-(17,43)",99.82522130012512,16,5,15,11,49,12,11
"(18,16)-(18,22)",2.585505729868834e-12,45,4,1,3,35,10,0
"(18,16)-(18,41)",10.670754313468933,16,14,5,35,4,10,5
"(20,5)-(20,52)",56.45230412483215,30,2,3,13,16,34,0
"(20,19)-(20,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(20,19)-(20,45)",0.5551833193749189,2,1,49,30,16,14,0
"(20,34)-(20,35)",6.948465210775079e-16,1,4,29,10,2,24,0
