SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,21)-(5,45)",0.003313519846415147,26,11,40,1,37,22,0
"(3,3)-(5,45)",0.08073070785030723,26,21,8,11,12,3,0
"(5,3)-(5,45)",1.771483226775672e-06,6,1,8,19,13,17,0
"(5,9)-(5,10)",61.947792768478394,10,24,7,1,5,35,0
"(5,23)-(5,26)",94.98381614685059,5,7,27,43,35,4,0
"(10,3)-(11,42)",6.924180686473846,8,21,12,30,13,3,0
"(10,16)-(10,78)",0.003759562605409883,26,17,1,33,3,46,0
"(10,53)-(10,73)",0.0051835424528690055,14,3,2,1,25,4,2
"(10,54)-(10,65)",2.4590409115404312e-23,2,1,8,29,33,14,0
"(10,66)-(10,70)",1.9458808276176e-12,2,24,8,12,1,14,0
"(11,33)-(11,37)",2.737881232080145e-18,1,2,29,10,24,17,0
"(11,33)-(11,42)",99.91752505302429,35,4,31,3,10,14,0
