SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,13)-(10,51)",9.499190696260484e-05,26,11,40,8,37,1,0
"(5,16)-(10,51)",7.698662329858053e-05,26,11,37,40,1,8,0
"(6,3)-(10,51)",0.2514351159334183,11,20,37,30,21,12,0
"(7,3)-(10,51)",0.0004110878307983512,11,37,26,41,34,20,0
"(8,3)-(10,51)",1.8190725370459404e-05,11,26,37,21,1,41,0
"(10,8)-(10,51)",1.5975592404515737e-06,36,11,15,18,12,16,0
"(10,26)-(10,50)",0.002154066714865621,15,14,1,16,6,46,0
"(10,27)-(10,45)",7.934276595733536e-05,14,2,15,27,33,25,0
"(10,40)-(10,41)",2.4931969822006295e-07,1,10,29,24,4,26,0
"(18,3)-(25,35)",8.587507158517838,8,11,26,12,37,40,0
"(18,12)-(24,52)",0.007472776633221656,26,11,40,1,37,41,0
"(19,5)-(24,52)",7.386680692434311,21,11,26,8,12,41,0
"(19,11)-(21,76)",27.26779282093048,26,11,1,46,40,3,0
"(19,13)-(21,76)",0.0018749869923340157,26,11,21,1,37,42,0
"(21,7)-(21,76)",77.2845208644867,11,18,20,49,36,12,0
"(21,19)-(21,20)",19.48016583919525,5,16,15,49,11,10,0
"(21,32)-(21,39)",4.2440308334334986e-05,1,3,10,4,31,35,0
"(21,33)-(21,34)",83.35143327713013,1,2,31,4,14,10,0
"(23,5)-(24,52)",0.15809709439054132,21,36,30,11,41,3,0
"(23,16)-(23,28)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(23,16)-(23,70)",0.32094032503664494,15,14,3,13,37,48,0
"(23,29)-(23,49)",0.011549929331522435,2,3,1,27,24,14,0
"(23,30)-(23,38)",1.41082370779299e-20,1,29,45,24,43,2,0
"(23,39)-(23,48)",0.006320285319816321,32,45,1,3,4,12,0
"(23,40)-(23,42)",5.4751245670559e-05,24,1,22,2,4,40,4
"(23,46)-(23,47)",1.9048704302804254e-05,7,1,19,28,8,2,1
"(23,60)-(23,69)",0.006320285319816321,32,45,1,3,4,12,0
"(23,67)-(23,68)",1.9048721355829912e-05,7,1,19,28,8,2,1
"(24,19)-(24,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(24,19)-(24,45)",0.5551833193749189,2,1,49,30,16,14,0
"(24,34)-(24,35)",6.948465210775079e-16,1,4,29,10,2,24,0
"(24,41)-(24,45)",8.710618164264883e-10,29,1,45,2,7,43,0
"(25,14)-(25,35)",1.5095778849172348e-05,27,14,2,43,1,19,0
"(25,15)-(25,18)",1.41082370779299e-20,1,29,45,24,43,2,0
"(25,19)-(25,34)",3.314364676043624e-05,1,12,2,50,4,3,0
"(25,20)-(25,27)",8.401434904919814e-21,2,1,29,33,24,8,0
