SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(12,28)",7.247093319892883,8,9,37,12,26,15,0
"(3,19)-(11,63)",2.053047296612931e-05,26,40,1,20,11,22,0
"(4,5)-(11,63)",0.00019625854292826261,3,11,1,14,26,9,0
"(5,13)-(5,17)",0.5789812654256821,1,4,14,7,24,10,0
"(7,9)-(11,63)",0.0009977203262678813,36,30,13,11,48,3,0
"(8,9)-(11,63)",0.0022850039385957643,3,34,11,37,9,26,0
"(9,9)-(11,63)",6.983398646116257,3,1,26,2,30,11,9
"(10,14)-(10,23)",0.804905965924263,3,1,50,34,40,9,0
"(11,14)-(11,63)",89.14343118667603,30,2,14,1,3,15,0
"(11,27)-(11,37)",0.043573975563049316,1,2,3,12,4,15,0
"(11,41)-(11,47)",1.469958188374601e-11,1,4,10,2,6,29,0
"(11,41)-(11,62)",99.84124898910522,2,1,3,14,25,4,0
"(11,48)-(11,62)",2.7860019713443762e-05,12,2,1,14,8,6,0
"(11,49)-(11,54)",0.0005189341209188569,1,2,31,4,24,12,0
"(12,3)-(12,11)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(12,3)-(12,28)",4.5726338271379063e-07,6,3,8,30,28,14,0
"(12,12)-(12,28)",0.00016493221437485772,2,27,7,1,12,33,0
"(12,13)-(12,19)",1.41082370779299e-20,1,29,45,24,43,2,0
