SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,21)-(5,45)",0.003313519846415147,26,11,40,1,37,22,0
"(3,3)-(5,45)",0.07594563066959381,8,12,21,26,13,36,0
"(5,3)-(5,45)",1.1289236567790795e-05,35,4,6,3,19,28,0
"(5,23)-(5,26)",94.98381614685059,5,7,27,43,35,4,0
"(7,60)-(7,71)",0.001417620023858035,1,2,10,3,31,17,0
"(7,61)-(7,68)",1.946818357564939e-10,2,1,29,17,10,33,0
"(10,3)-(11,42)",6.924180686473846,8,21,12,30,13,3,0
"(10,16)-(10,77)",0.003759562605409883,26,17,1,33,3,46,0
"(10,25)-(10,26)",2.2558597212452014e-07,2,14,1,10,4,7,0
"(10,25)-(10,30)",99.69679713249207,50,3,31,4,10,35,24
"(10,29)-(10,30)",9.480618330323654e-11,7,4,1,14,31,10,0
"(10,43)-(10,73)",99.96591806411743,3,1,14,15,26,10,3
"(10,44)-(10,48)",1.8909980901428348e-19,2,1,29,10,14,33,0
"(10,49)-(10,56)",0.00022571364297618857,2,1,24,14,4,12,0
"(10,57)-(10,72)",2.2214784678453725e-05,24,2,3,1,4,14,0
"(10,58)-(10,69)",3.2821250187164528e-22,2,1,8,14,29,33,0
"(11,3)-(11,42)",8.003609927587085e-10,6,3,19,30,8,1,0
"(11,33)-(11,37)",2.737891571837802e-18,1,2,29,10,24,17,0
"(11,33)-(11,42)",99.91752505302429,35,4,31,3,10,14,0
"(11,38)-(11,40)",2.737881232080145e-18,1,2,29,10,24,17,0
"(11,41)-(11,42)",99.9998688697815,7,21,1,31,2,45,0
