SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,17)-(3,18)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,17)-(3,20)",14.114932715892792,6,2,3,30,1,8,0
"(3,64)-(3,70)",5.883958920094301e-06,1,2,4,21,9,8,0
"(3,64)-(3,78)",5.958275539619251e-08,2,9,7,1,10,14,0
"(3,71)-(3,78)",0.006130096880951896,12,1,8,2,9,20,0
"(3,72)-(3,73)",0.042867136653512716,1,2,8,4,21,9,0
"(5,22)-(5,28)",2.062484731613079e-09,2,1,29,21,8,4,0
"(5,22)-(5,73)",42.54571795463562,8,22,23,4,3,9,8
"(5,29)-(5,73)",9.12737175822258,8,11,12,1,26,22,0
"(5,30)-(5,69)",1.9179487600922585,8,12,26,2,11,21,0
"(5,48)-(5,68)",0.06641557556577027,2,3,1,4,9,10,0
