SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,9)-(3,10)",2.1875470324062007e-07,2,29,21,8,1,9,0
"(3,9)-(3,12)",0.037421705201268196,2,1,12,9,6,3,0
"(3,42)-(3,48)",2.1366956169597074e-16,1,12,2,9,21,4,0
"(3,42)-(3,56)",3.0192770505976796e-08,9,2,12,27,7,4,0
"(3,49)-(3,56)",4.1212322443584526e-07,12,1,9,2,8,4,0
"(3,50)-(3,51)",3.421192616224289,1,8,2,21,4,29,0
"(6,3)-(6,9)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(6,3)-(7,75)",46.11808359622955,8,4,22,23,3,9,0
"(7,5)-(7,75)",31.81515634059906,8,12,1,24,22,20,0
"(7,6)-(7,71)",61.82488203048706,8,1,26,24,11,3,0
"(7,28)-(7,70)",2.4387272756776213e-08,2,3,9,4,7,24,0
"(7,60)-(7,70)",4.578471391077088e-11,1,15,24,12,8,4,0
