SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,43)",0.39386535063385963,30,21,8,2,9,4,0
"(3,9)-(3,49)",0.00047401927076862194,26,17,3,2,1,10,0
"(3,11)-(3,49)",1.6876377628705086e-05,3,26,10,2,17,1,0
"(3,15)-(3,47)",0.0001015385237224109,26,2,21,10,3,7,0
"(3,15)-(3,49)",99.98292922973633,26,10,17,2,4,3,17
"(3,31)-(3,46)",0.5931420717388391,3,2,4,24,8,26,0
"(3,41)-(3,42)",27.252912521362305,1,2,4,10,7,21,0
"(3,41)-(3,46)",9.021526575088501,2,3,10,7,1,4,0
"(4,19)-(4,33)",0.00015240926813930855,1,4,10,2,9,7,0
"(4,19)-(4,43)",1.6760827973484993,14,3,9,1,30,25,0
"(4,34)-(4,35)",1.5020629007267416e-05,1,10,4,2,26,14,0
