SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.0008026118848647457,3,23,9,8,4,30,0
"(3,13)-(3,14)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,13)-(3,16)",14.114929735660553,6,2,3,30,1,8,0
"(4,3)-(4,69)",0.0008233598236984108,6,3,30,28,18,8,0
"(4,9)-(4,12)",0.010551978630246595,16,15,12,1,9,2,0
"(4,43)-(4,49)",1.9883463764358567e-06,1,2,4,21,29,9,0
"(4,43)-(4,56)",6.694199361501063e-09,9,2,14,1,10,4,0
"(4,50)-(4,56)",0.00941437465371564,12,1,8,20,2,11,0
"(4,51)-(4,52)",0.0001832486191233329,1,2,4,9,8,21,0
"(6,22)-(6,68)",65.48643112182617,8,23,3,4,2,21,0
"(6,35)-(6,48)",0.0005348765625967644,3,2,17,26,10,1,0
"(6,39)-(6,48)",1.1176146585967217e-05,3,16,10,2,1,30,0
"(6,52)-(6,58)",6.191878260120021e-09,10,2,1,17,4,26,0
"(6,52)-(6,68)",0.00019741319192689843,2,3,6,4,10,30,0
"(6,59)-(6,68)",22.27378785610199,1,12,2,8,9,10,0
"(6,60)-(6,64)",40.58295786380768,1,4,2,8,20,21,0
