SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,17)-(3,18)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,17)-(3,20)",14.114932715892792,6,2,3,30,1,8,0
"(3,51)-(3,57)",6.965123144908603e-07,1,12,4,2,21,29,0
"(3,51)-(3,65)",8.744727608700487e-06,9,2,12,27,1,10,0
"(3,58)-(3,65)",0.013819398009218276,12,1,8,2,9,4,0
"(3,59)-(3,60)",3.421192616224289,1,8,2,21,4,29,0
"(6,3)-(6,9)",2.062484731613079e-09,2,1,29,21,8,4,0
"(6,3)-(6,64)",51.06063485145569,8,4,22,23,3,2,8
"(6,10)-(6,64)",37.160879373550415,8,11,12,1,26,2,0
"(6,11)-(6,60)",99.9955415725708,8,26,2,3,9,11,0
"(6,28)-(6,59)",4.3781793124253454e-05,1,24,17,3,2,10,0
"(6,54)-(6,59)",56.09081983566284,4,2,1,7,30,6,0
