SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(17,52)",41.42899811267853,21,30,3,13,26,11,0
"(14,11)-(14,63)",0.0017373145965393633,26,17,3,1,10,2,0
"(14,13)-(14,63)",1.818922651386501e-08,17,1,3,13,2,26,0
"(14,17)-(14,63)",90.14061093330383,20,11,18,1,17,16,11
"(14,43)-(14,63)",59.905266761779785,9,7,14,2,3,1,0
"(14,47)-(14,62)",0.004796266512130387,3,24,14,27,1,19,0
"(14,48)-(14,57)",99.9637246131897,1,14,9,6,2,25,0
"(14,58)-(14,59)",1.1016678224512987e-12,1,9,2,4,10,6,0
"(15,5)-(17,52)",6.0469756135717034e-05,30,16,2,3,13,11,0
"(15,16)-(15,18)",99.49557185173035,5,16,15,1,11,2,5
"(17,19)-(17,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(17,19)-(17,45)",2.2647811099886894,3,30,6,14,2,1,0
"(17,34)-(17,35)",7.514029953803458e-08,29,1,24,3,10,4,0
"(17,36)-(17,40)",0.000666492678647046,15,12,4,1,24,22,0
