SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(22,52)",21.438226103782654,21,30,3,13,11,22,0
"(15,11)-(19,31)",29.713711142539978,26,3,1,11,17,2,0
"(15,13)-(19,31)",0.0008619168511359021,26,3,11,9,21,1,0
"(16,7)-(19,31)",21.832069754600525,11,9,30,26,22,3,11
"(16,24)-(16,25)",0.0377765012672171,2,21,29,1,10,7,0
"(21,5)-(22,52)",1.3281689956784248,30,3,21,2,13,28,0
"(21,16)-(21,24)",7.514015520904138e-08,29,1,24,3,10,4,0
"(21,16)-(21,45)",68.34530234336853,3,2,13,30,10,6,0
"(21,25)-(21,45)",1.674782857298851,3,2,1,29,19,14,0
"(21,26)-(21,38)",7.889702888404238e-11,1,29,24,21,4,17,0
"(22,19)-(22,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(22,19)-(22,45)",2.2647811099886894,3,30,6,14,2,1,0
"(22,34)-(22,35)",7.514029953803458e-08,29,1,24,3,10,4,0
"(22,41)-(22,45)",0.03749233728740364,29,1,3,19,24,7,0
